art_sifra,agp_id,sifra,vpc,aktivan,stanje,art_naziv,kataloski,grupanaziv,proizvodjac,hash
156300,202,100035,236.453,0,0,Sony Walkman W410 4 GB crna vodootporne,NWWS413B.CEW,Zvučni sistemi,Sony,0520963f2caced5de3b50a5a87623595
156301,66,100035,508.077,0,0,Sony soundbar HTS400 2.1 kanal BT,HTS400.CEL,Kućna kina i media playeri,Sony,339393e045ee08b9b5651deb1a564ec7
156302,202,100035,597.35,0,0,Sony HiFi sistem MHCV13,MHCV13.CEL,Zvučni sistemi,Sony,a60699504502b502a465bfc92dc8be77
156303,3,100009,1755.94,0,0,Laptop Lenovo Flex 5 15ALC05,82HV002SSC,Laptopi,Lenovo,c590b95cd11ded02020872faae7d046c
156304,66,100035,635.342,0,0,Sony soundbar HTS40R 5.1 kanalni sorround zvuk,HTS40R.CEL,Kućna kina i media playeri,Sony,18f37d4fe28ef54c024944b4618c08d6
156305,14,100035,1053.162,0,0,"Sony HiFi sistem MHC-V43D CD, DVD, USB, Audio In, HDMI",MHCV43D.CEL,Zvučnici za PC,Sony,0925da6ac97e2009c42e8f2d92ff6e99
156306,3,100009,1708.462,0,0,Laptop Lenovo Flex 5 14ALC05,82HU00EKSC,Laptopi,Lenovo,edee85ea7247d74bd944e102d1bc8112
156307,3,100009,1831.923,0,0,Laptop Lenovo IdeaPad 5 Pro 14ACN6,82L7007WSC,Laptopi,Lenovo,50e83dbbfa710a158e31be759185946c
156308,3,100009,1708.462,0,0,Laptop Lenovo IdeaPad 5 Pro 14ACN6,82L7007VSC,Laptopi,Lenovo,430e416b4c4942e07de8d23d329b9913
156309,202,100075,231.709,0,0,Philips Mini linija TAM3205/12 CD; MP3-CD; USB; FM; BT; RMS 18W,TAM3205/12,Zvučni sistemi,Philips,553cec8d406b19f123759725d06641e3
156310,3,100007,1043.675,0,0,Laptop Asus X415EA-EB512,90NB0TT1-M00C90,Laptopi,Asus,93214b3ee567d84c132cfee0f874ea99
156311,202,,426.41,0,0,Philips TAW6205 BT zvucnik Wi FI zvuk u vise prostorija,TAW6205/10,Zvučni sistemi,,cd15acd5f4453db9dfa930b7c60bf980
156312,202,100035,0.0,0,0,Sony HiFi sistem MHCV73D,MHCV73D.CEL,Zvučni sistemi,Sony,5f18b856f1d56dfb84d3885d475a3234
156313,3,,1423.547,0,0,Laptop HP Pavilion 15-eh1043nm,,Laptopi,,9a2ebae10ce64d541b6e33ccd65ae3c3
156314,3,100009,0.0,0,0,Laptop Lenovo ThinkBook 13s G2 ITL,,Laptopi,Lenovo,1df6c5995e715867f08dc6588b6db88d
156315,60,100000,1423.547,0,0,Računar HP 290 G4 MT (1C6T6EA),1C6T6EA,Brand računari,HP,64cb87de7fdbb70d51b56d3e546c095b
156316,60,100000,1309.573,0,0,Računar HP 295 G6 MT (294U1EA),294U1EA,Brand računari,HP,bb6b0219379ef3282f70b7fd5195672f
156317,306,100004,701.795,0,0,Veš mašina Samsung WW81T301MWW 8 kg 1200 obrtaja,WW81T301MWW/LE,Perilice i sušilice rublja,Samsung,de16b54aecbf9340c58e326682e87cc6
156318,60,100000,910.726,0,0,Računar HP 295 G6 MT (294R2EA),294R2EA,Brand računari,HP,9a89f367793d0eb8ec0aab56dc458fe3
156319,306,100004,739.786,0,0,Veš mašina Samsung WW91T304MBW 9kg 1200 obrtaja,WW91T304MBW/LE,Perilice i sušilice rublja,Samsung,a3799a658f59cdc5dc4a6860a7e6fff5
156320,305,100004,1005.684,0,0,Frižider Samsung RB34T602EB1/EK kombinovani,RB34T602EB1/EK,Frižideri i zamrzivači,Samsung,9045f8684029d240c71eed9c9cb12d7c
156321,60,100009,1404.573,0,0,Računar Lenovo ThinkCentre M70 SFF (11EX000HZY),11EX000HZY,Brand računari,Lenovo,d2d5f79b944adb8e1d900796d291f640
156322,134,,0,0,0,Tesla baterija za mobitel Feature 3,,Baterije i punjači za fotoaparate,,39de17d59a214d1df9f6a2ee470171c1
156323,60,100009,1565.983,0,0,Računar Lenovo ThinkCentre M70 SFF (11EX000TZY),11EX000TZY,Brand računari,Lenovo,9513466901dfb61ec80c4aee93e12c7a
156324,60,100009,2278.248,0,0,Računar Lenovo ThinkCentre M70 SFF (11DC0025ZY),11DC0025ZY,Brand računari,Lenovo,5eaaefc7f32083081ae37f7eae28a735
156325,305,100004,1138.632,0,0,Frižider Samsung RB34A7B5DCL Lavender No- Frost,RB34A7B5DCL/EF,Frižideri i zamrzivači,Samsung,348f357e3f09615b6b2cf1684988a6a0
156326,273,,13.675,0,0,Tesla baterija za mobitel Feature 3,,Mobiteli,,09d8e9bc853cf8fdc201ed63ff0fbdf3
156327,12,566258,204.188,0,0,HyperX Alloy Origins Core tastatura Aqua,4P5P1AA,Tastature,HyperX,f99dcb9d2772e5d0a5058c907aa6a7d5
156328,3,100000,2202.265,0,0,Laptop HP ProBook 450 G8 (2X7W9EA),2X7W9EA,Laptopi,HP,c1f611e9803363324c89f97bbdfc8fa5
156329,96,100451,27.521,0,0,"ADATA EX500 kućište za HDD 2,5 USB 3.1, AEX500U3-CRD",AEX500U3-CRD,Eksterni SSD i HDD,"ADATA Technology Co., Ltd.",add927a23c9c0a767d55e19657b45b4e
156330,105,100004,1565.983,0,0,Televizor Samsung QLED QE65Q60BAUXXH 65'' (165cm) 4K,QE65Q60BAUXXH,Televizori,Samsung,dd1ad5cb4a33dcf6736ce50ee31635e3
156331,105,100004,1062.692,0,0,Televizor Samsung QLED QE50Q60BAUXXH 50'' (127cm) 4K,QE50Q60BAUXXH,Televizori,Samsung,f1ae0ab20d75ce89146b49b4c2c096b9
156332,105,100004,2800.556,0,0,Televizor Samsung OLED QE65S95BATXXH 65'' (165cm) 4K,QE65S95BATXXH,Televizori,Samsung,212983e9e4d640fac8ad2181c6cf6401
156333,105,100004,2135.812,0,0,Televizor Samsung QLED QE55S95BATXXH 55'' (140cm) 4K,QE55S95BATXXH,Televizori,Samsung,936db9f27309e0b45077481254eb4eec
156334,105,100004,3921.197,0,0,Televizor Samsung QLED QE55QN95BATXXH 55'' (140cm) 4K,QE55QN95BATXXH,Televizori,Samsung,2f686ff6639180ec1a6d8f4bb1aa0eb7
156335,105,100004,853.761,0,0,Televizor Samsung QLED QE43Q60BAUXXH 43'' (109cm) 4K,QE43Q60BAUXXH,Televizori,Samsung,7378f42feab8b3279ffb9d9bfb9f3c99
156336,17,100035,340.94,0,0,Sony LinkBuds S True Wireless crne,WFLS900NB.CE7,Slušalice,Sony,7901e49af5c225432ce12823308a0240
156337,17,100035,340.94,0,0,Sony LinkBuds S True bežične bež,WFLS900NC.CE7,Slušalice,Sony,d042201682a25b4ae319d47f0f8c04cb
156338,17,100035,340.94,0,0,Sony LinkBuds S True Wireless bijele,WFLS900NW.CE7,Slušalice,Sony,c99672aefe6320423fde749df5a011c3
156339,60,,1444.444,0,0,Računar i5/32/256/WP,Tip 1,Brand računari,,fcc9b76fbc7653ca51f3db64da22240a
156340,3,,1222.222,0,0,Laptop HP 250 G8 (32M36EA) + Win Pro,,Laptopi,,dc7de3966c5380e9f3783ecea44dfc99
156341,38,,1038.889,0,0,Projektor sa ugradnjom i nosačem Acer X1323WHP WXGA,,Video projektori,,4e846683493e8d3e20d8f124cc2b67a1
156342,221,,1186.154,0,0,"Bosch klima CL3000i 35 WE 3,5 kW 12-ka Inverter, A++/A+ sa nosacem",,Inverter,,49cdd48ca3fbb7b7cf6e81785cf3afdc
156343,221,,1111.111,0,0,"GREE klima uređaj R32, ECO. LOMO inverter sa ugradnjom",,Inverter,,bc0f5a5d6471320110d1dfeee93eabca
156344,3,100000,1091.154,0,0,Laptop HP 255 G8 (3V5K8EA),3V5K8EA,Laptopi,HP,c9761becf853495c49779aa75b75ae3c
156345,3,,1233.632,0,0,Laptop HP 255 G8 (156345),,Laptopi,,41403cee034779899e97b92ad4e7dc65
156346,306,201168,2278.248,0,0,Veš mašina Bosch WAV28L91BY 9kg Serie 8 1400 obrtaja,WAV28L91BY,Perilice i sušilice rublja,BOSCH,7c695d29bbe5ba18f0cd14b699993fd9
156347,69,112299,1500.0,0,0,"Mikrotik router RB4011iGS+RM sa uslugom konfiguracije, montaže i puštanja u rad",,Routeri,Mikrotik,4868f0b63d6b5f4ae6594809a38d59e8
156349,298,201168,229.829,0,0,Usisivač Bosch BGBS2BA1P s vrećicom crni,BGBS2BA1P,Usisivači,BOSCH,1065bbd05f3514f6049060824ade96af
156350,271,563781,236.453,0,0,"Wenger ruksak za laptop ženski Alexa 13,3 plavi (606974)",606974,Ruksaci za laptope,WENGER,97e9947b467552f4763ee3894b31af8a
156351,271,563781,236.453,0,0,"Wenger ruksak za laptop ženski Alexa 13,3 crveni (606983)",606983,Ruksaci za laptope,WENGER,bccefda181dda0810b5fc074b7c1f7a8
156352,58,563781,132.009,0,0,Wenger torba za laptop Legacy 17 (600654),600654,Torbe za laptope,WENGER,c517109b7b33ea97dfd234abc19f73d8
156353,60,100010,1471.026,0,0,Računar Gigabyte BRIX BRI5H mini PC bundle,,Brand računari,Gigabyte Technology CO LTD,dd361c89ce2b8df72d2d0fa489eb4f6b
156354,120,100000,1233.632,0,0,HP AiO 24-df1005ny (4A2K9EA),4A2K9EA,All in one računari,HP,b093c2097e6c798400276deaf1b3bbb5
156355,60,100752,4842.35,0,0,Dell Precision 3660 Tower XCTO Base,,Brand računari,Dell,a30e7e0dbdbd5932ac61492ced3862ba
156356,90,000079,1803.419,0,0,Imtec Game AMD Ryzen 5 3500 + nVidia GeForce GTX1660TI 6GB DDR6,IG/r5/16/500/1660TI,IMTEC računari,IMTEC d.o.o. Sarajevo,e512022c057ac5c9315a8a8f9622f83a
156357,284,100007,312.436,0,0,"Asus TUF VG249Q1A 23,8 165Hz LED IPS Gaming Monitor",90LM06J1-B02170,Monitori,Asus,78ca49160b3d8ba715dc18f4983ab253
156358,210,100087,94.017,0,0,Sharp Thermistor RDTCT0224FCZZ,RDTCT0224FCZZ,Rezervni dijelovi za kopire i plotere,Sharp,5f50f9cbfd3931e17dadffe10fba4970
156359,210,100087,94.017,0,0,Sharp Thermistor RDTCT0223FCZZ,RDTCT0223FCZZ,Rezervni dijelovi za kopire i plotere,Sharp,d9f13ebdbbeeefd5c7aaf62b7c5a7c8a
156360,210,100087,16.239,0,0,Sharp Pick up roller NROLR0133QSZZ,NROLR0133QSZZ,Rezervni dijelovi za kopire i plotere,Sharp,0f426bacea413752a1f7e3887ad639b3
156361,210,100087,24.786,0,0,Sharp PF ROLLER T/R DCE778 NROLR0132QSZ1,NROLR0132QSZ1,Rezervni dijelovi za kopire i plotere,Sharp,a10e158312fc3a131bd0d16cfca145d5
156362,210,100087,12.821,0,0,Sharp Sheet PSHEZ0242QSZ1,PSHEZ0242QSZ1,Rezervni dijelovi za kopire i plotere,Sharp,1c8dc91b67c8c461160298ca8d219c48
156363,210,100087,21.368,0,0,Sharp Roller NROLR1790FCZZ,NROLR1790FCZZ,Rezervni dijelovi za kopire i plotere,Sharp,c37e952561154790de8fc69150a2995c
156364,210,100087,12.821,0,0,Sharp Roller NROLR1792FCZZ,NROLR1792FCZZ,Rezervni dijelovi za kopire i plotere,Sharp,fc9af616ea211b8a95c7d0fc3937541c
156365,210,100087,12.821,0,0,Sharp Roller NROLR1791FCZZ,NROLR1791FCZZ,Rezervni dijelovi za kopire i plotere,Sharp,c8e1e41e5f3d1c83505f0d063efc4550
156366,296,561602,122.521,0,0,Xiaomi fen za kosu H500 Water Ionic,BHR5851EU,Osobna njega,Xiaomi,51921f3293770cfcd7da222d46139de6
156367,3,,1328.59,0,0,Laptop HP 250 G8,2W8X8EA - B,Laptopi,,034601205211b4e21bd5083fea8f0b40
156368,3,100007,1803.419,0,0,Laptop Asus VivoBook S14 (S435EA-EVO-WB711R),90NB0SU1-M00730,Laptopi,Asus,e1ffa5caf89c5fbb9a4553ffa440e552
156369,3,,1328.59,0,0,Laptop HP Pavilion 15-eh1043nm,,Laptopi,,17941b3e7511326ad974593a96480af5
156370,348,562791,986.709,0,0,Segway električni skuter - romobil KickScooter F40E,AA.00.0010.78,Električni bicikli i skuteri,Segway,3e373a216976aa60d433f29a025b50b6
156371,3,,1476.154,0,0,Laptop Acer Aspire 5 (A515-45-R3RJ) - B,A515-45-R3RJ-B,Laptopi,,f570c4625d0af50f664653f77261d1d4
156372,3,,1638.889,0,0,Laptop HP 15-dw3053nm,5X7P1EA - B,Laptopi,,8e3cbe79e7972eff57924dd84774017a
156373,3,,1055.556,0,0,Laptop HP 255 G8,3V5K5EA - B,Laptopi,,1d38b8a3c3b04f74ef998e27aba80986
156374,3,,1638.889,0,0,Laptop HP 250 G8,32M39EA - B,Laptopi,,26fbdf13c9def751dc0a3be7e592bded
156375,3,,1800.0,0,0,Laptop Dell Vostro 3510,N8070VN3510EMEA01 - B,Laptopi,,242754d68014c0dec28dc59fc46d6479
156376,25,561602,115.385,1,0,"Xiaomi Mi Photo Printer, štampanje bez tinte, bluetooth povezivanje",TEJ4018GL,Inkjet multifunkcijski printeri,Xiaomi,9baa4977e75b46ac9783b363c63eaf4d
156377,253,564454,4120.598,0,0,B- Helgi 65 interaktivni panel,HV6530_WiFi_mount,Smart paneli,HLG INTERNATIONAL srl,7dc4535a53008df4f348c2e3e113db7b
156378,259,561602,39.872,0,0,Xiaomi Mi pametna utičnica,GMR4015GL,Smart home,Xiaomi,f8acfa0eac2d4d00c186b3153a28be83
156379,3,100752,834.744,0,0,Laptop Dell Vostro 3510 (N8802VN3510EMEA01_N1_UBU-56),N8802VN3510EMEA01_N1_UBU-56,Laptopi,Dell,ff2081eeb61175f9267da4f6ec2b3011
156380,90,000079,806.282,0,0,Imtec Pro Intel Core i3 12100,IP/i3/16/500/Win10PRO,IMTEC računari,IMTEC d.o.o. Sarajevo,e2e0ac30bbc5854e915a51d9e76fb9c3
156381,90,000079,948.718,0,0,Imtec Pro Intel Core i5 12400,IP/i5/16/500/Win10PRO,IMTEC računari,IMTEC d.o.o. Sarajevo,4f65962a970ed544ab28157124a5134b
156382,273,104010,3512.821,0,0,Apple iPhone 13 Pro Max 512GB Alpine Green,MND13SE/A,Mobiteli,Apple,9725d8fb7556a25d586cd47dca2bc779
156383,263,201168,306.752,0,0,Konvektor Bosch HC 4000-2500W,HC 4000-2500W,Radijatori i konvektori,BOSCH,353eac647e1857fa383e036967721b68
156384,132,110070,245.983,0,0,SBOX platno zidno PSM-4:3 240x180cm,PSM-4:3,Platna za projektore zidna,SBOX,afb799788f9b2474d352448b4abb231c
156385,60,100010,1755.94,0,0,Računar Gigabyte Brix BRi7H mini PC bundle,,Brand računari,Gigabyte Technology CO LTD,356ae523ae99b416e322fba510569dff
156386,105,100075,1898.376,0,0,Televizor Philips OLED 48OLED806 48'' (122cm) 4K Android Ambilight,48OLED806,Televizori,Philips,df675d4526dd041dedd5e536c7d63f97
156387,105,100075,1376.068,0,0,Televizor Philips OLED 55OLED706 55'' (140cm) 4K Android Ambilight s 3 strane,55OLED706/12,Televizori,Philips,47692c48b490a14aed1a4d0af307ac43
156388,105,100075,2715.085,0,0,Televizor Philips OLED 65OLED706 65'' (165cm) 4K Android Ambilight,65OLED706/12,Televizori,Philips,f57998b907c76ed5b4ddf95e2c37956b
156389,105,100075,6513.761,0,0,Televizor Philips OLED 77OLED806 77'' (196cm) 4K Android Ambilight s 4 strane,77OLED806/12,Televizori,Philips,17c41ce9fa0549fcf06623ae4c85d497
156390,105,561734,1300.085,0,0,Televizor TCL QLED 65C635 65'' (165cm) UHD Android 2+3 godina garancije,65C635,Televizori,TCL,67b4c49be904abeaa2ebd2c2c736ecc0
156391,105,561734,1091.154,0,0,Televizor TCL QLED 55C735 55'' (140cm) Google TV 2+3god. gar.,55C735,Televizori,TCL,bae0cb7fd5a7e0e7d4b65a0cd77f14d6
156392,105,561734,948.718,0,0,Televizor TCL QLED 55C635 UHD Android 2+3 godina garancije,55C635,Televizori,TCL,1a2e1582c84f90dc14d5de4222a0ec48
156393,126,,4557.436,0,0,"Panasonic S5 with 20-60mm 3.5-5.6 + Lumix S 50mm/F1,8",,Fotoaparati,,72abed64aff5460cebaf50f229002140
156394,342,104010,52.222,0,0,"Apple 20W USB-C Power Adapter, bez kabla",MHJE3ZM/A,Originalna oprema za mobitele,Apple,96fcdf093264bad238f64cf111d81420
156395,66,100075,164.274,0,0,Philips soundbar TAB5105 2.0-kanalni,TAB5105/12,Kućna kina i media playeri,Philips,15cc4e832775ce71c74459151f2a0d8c
156396,60,,635.641,0,0,PC Tip 1 - i3/8GB/256GB,,Brand računari,,e80a213b7f3efe08ef630f9eb38e31f7
156397,60,,1121.709,0,0,PC Tip 2 - i5/8GB/256GB/1050 4GB,,Brand računari,,dfdfdb59fc0a6b653e87f86757c39a9d
156398,108,,247.607,0,0,Blackview Tab 6,,Tableti,,e4de39ba95edbfc02b3ee628fbc09b84
156399,60,100010,1233.632,0,0,Računar Gigabyte Brix BRR3H mini PC bundle,,Brand računari,Gigabyte Technology CO LTD,4ed5f0c368be5b4b8f8dd14782389a0f
156400,60,100010,1376.068,0,0,Računar Gigabyte Brix BRR5H mini PC bundle,,Brand računari,Gigabyte Technology CO LTD,cf9f8d5036f24caec4c181dcbe5c2858
156401,60,100010,1708.462,0,0,Računar Gigabyte Brix BRR7H mini PC bundle,,Brand računari,Gigabyte Technology CO LTD,0923f67ce7f415a4fc32c4099631b3f2
156402,60,100010,559.359,0,0,Računar Gigabyte Brix GB-BMPD-6005 mini PC,GA6XJPDXXWMR-EK,Brand računari,Gigabyte Technology CO LTD,117b4aa3ed66b830f0d409f0688856a6
156403,60,100010,853.761,0,0,Računar Gigabyte Brix GB-BMPD-6005 mini PC bundle,,Brand računari,Gigabyte Technology CO LTD,590ee6efe5c3ad347b3f53990393eae6
156404,108,104010,1613.504,0,0,Apple iPad Air5 Wi-Fi 64GB 10.9-inch Blue,,Tableti,Apple,5689cae22d35c2b46d5ab1d65b929cf9
156405,183,,65.513,0,0,Next One Rollcase Ballet Pink cover za Apple iPad Air5 10.9-inch,,Futrole i oprema za tablete,,5b189def31c15b59efe7e35857a4b76e
156406,114,100000,12666.667,0,0,HPE ProLiant ML350 Gen10 Tower P21788-421,P21788-421,Serveri,HP,4d643daae8f9a688870b9068cb0e263b
156407,50,184558,2697.051,0,0,Legrand Keor S ormar za baterije 3000 - 310742,,Ups uređaji,Legrand,92ee1a031af0f174a1d99e92a695be64
156408,113,100000,0.0,0,0,HPE 240GB SATA RI SFF SC MV SSD P18420-B21,P18420-B21,SSD diskovi,HP,0784bec12f1cf8fe08cbf6ee3d535fc2
156409,74,,94.017,0,0,"Windows Server 2022 Device CAL, Commercial",,Microsoft serverske licence,,7e12caa7753e8863e00b53dcc1d245eb
156410,60,,1708.462,0,0,Računar Tip 1,,Brand računari,,d96de15840e842d3d7531ccd8c578960
156411,60,,948.718,0,0,HP ProDesk 600 G1 - refurbished,,Brand računari,,5fc5e4789e8d319375537b4a371ffd7d
156412,50,184558,2649.573,0,0,UPS Legrand Keor S 3000 VA - 2400 W IEC 310121,,Ups uređaji,Legrand,8e0c316545999e8e4a22b9d7a16dc412
156413,7,100058,80.726,0,0,Transcend JetRAM 16GB DDR4 3200MHz,JM3200HLE-16G,RAM memorija,Transcend,08f5b0d29ff58695bad1c1881789878c
156414,106,,12.821,0,0,Komprimirani zrak Mediatech,,Nosači i oprema za televizore,,9bb26296dc9b9b0bed39cc300746a8a7
156415,221,,1993.333,0,0,"Toshiba klima inverter SHORAI EDGE RAS-B13 J2 3,5kW Wi-Fi Ready",,Inverter,,989749616fb21d154e6aa15e8c4f9d26
156416,221,100008,2183.291,0,0,"Toshiba klima inverter SEIYA 18-ka, RAS-18J2AVG-E, Wi-Fi Ready",,Inverter,Toshiba,9ba2a8602913a7e9c6b410f720770e03
156417,221,200731,1641.966,0,0,"Tesla klima Inverter SMART TM70AF21-2432IAW, Wi-Fi, A++/A+ klasa",TM70AF21-2432IAW,Inverter,Tesla,91059e99b761aa98da6136a617cc4795
156418,308,104523,37.051,0,0,Hama World travel adapter,00137380,Oprema za mobitele,Hama,b178b895d5e3950d56575b9d6f98f271
156419,221,100008,2373.205,0,0,"Toshiba klima inverter SHORAI EDGE RAS-B16 J2 5,5kW Wi-Fi Ready",,Inverter,Toshiba,70d4d5a9f86ff66b754a8de9ecba7f98
156420,348,100051,42.735,0,0,Guma rezervna unutrašnja za MS skuter Energy M10,,Električni bicikli i skuteri,MS Industrial,fccb20ef00125688c3c2c684d679940b
156421,348,100051,61.709,0,0,Guma rezervna vanjska za MS skuter Energy M10,,Električni bicikli i skuteri,MS Industrial,acb67fb64306aeabc5d082d5445a647f
156422,284,129943,397.906,0,0,"AOC 24G2SU 23,8 165Hz VA Gaming Monitor",24G2SU/BK,Monitori,AOC,e080be90bf888eb755bdafef9dd68128
156423,284,129943,882.222,0,0,"AOC CQ32G3SU 31,5 165Hz LED Gaming Curved Monitor",CQ32G3SU/BK,Monitori,AOC,40002c49cdc8695bf6e1690aed914cbb
156424,284,100752,426.41,0,0,DELL G2422HS 24 165Hz LED Gaming Monitor,G2422HS-56,Monitori,Dell,33f15581fd9a9da270f59e4d52c8eebe
156425,284,100752,416.923,0,0,DELL G2722HS 27 165Hz LED Gaming Monitor,G2722HS-56,Monitori,Dell,eb7c56d9ca01657e9c811bb73bc2ced2
156426,284,129943,673.333,0,0,"AOC AG251FZ2E 24,5 240Hz TN Gaming Monitor",AG251FZ2E,Monitori,AOC,cfb3c0c587225cf74296fb773e52a1bb
156427,348,100051,2895.513,0,0,MS Energy Električni skuter - romobil x10 crno-zeleni,0001221063,Električni bicikli i skuteri,MS Industrial,02f10c19b389e103bc06b78b23560fec
156428,3,,1518.504,0,0,Laptop HP ProBook 455 G9 (156428),,Laptopi,,a3f466529b0fa09e165206380a1289f7
156429,3,100000,1395.043,0,0,Laptop HP ProBook 455 G9 (5Y3S2EA),5Y3S2EA,Laptopi,HP,71b36445af2dfd5a3d5cd701d155ebe9
156430,3,100752,1803.419,0,0,Laptop Dell Vostro 3510 (156430),,Laptopi,Dell,92f9b93884c4a0f13e98e5b70e41e0e9
156431,65,,46.538,0,0,Gree daljiski za klimu,,Oprema za klima uređaje,,39a059cd8bdba103a07cd13681d3b58b
156432,3,100000,901.239,0,0,Laptop HP 255 G8 (27K51EA),27K51EA,Laptopi,HP,7a1377a4083e5a623093a9e67d85993e
156433,86,100080,15.299,0,0,BitDefender Business Security (Cloud Console) / Licenca za 260 uređaja u trajanju 1 godine / EDU,,Antivirusna rješenja,BitDefender,3746743898243e0d1150678ac49065cb
156434,14,104523,27.521,0,0,"Zvučnik Hama E 80 PC USB + 3,5mm",00057139,Zvučnici za PC,Hama,fa6eb9d4d8b1798706e5424af4e79929
156435,3,100007,6741.709,0,0,B-ASUS ProArt StudioBook 16 H5600QM,,Laptopi,Asus,a876bd7a608d84e8a1bc49aab3cb3406
156436,3,,2040.855,0,0,Laptop HP ProBook 455 G8 (156436),,Laptopi,,ebd2d92acf1bc52cae7e35cb2321e2fc
156437,90,000079,1376.068,0,0,Imtec Home Intel Core i3-12100F + AMD Radeon RX6400 4GB DDR6,IH/i3/8/500/RX6400/W10H,IMTEC računari,IMTEC d.o.o. Sarajevo,73e7053a20a9ba5e83b5e3469a467a78
156438,3,100009,2164.274,0,0,B-Lenovo ThinkPad T15 20W4S04J0Y + 8GB,,Laptopi,Lenovo,1da858af7d481e59bc59df0d72473aca
156439,55,,2.137,0,0,FTP Kabl Cat6A 4X2X23 AWG 500 Mhz LSOH (EN 50575)- 1m,DK-1623-A-VH-5,Pasivna mrežna oprema,,e66f0ce136e356662932b6cd84cbd428
156440,182,100055,427.35,0,0,Trust gaming stolica GXT 708W bijelo-crna,24434,Gaming stolice i stolovi,Trust,6041324a3d5161361ee5b1ba85ce40af
156441,39,100005,327.65,0,0,Tinta Epson T9651 za WF-M52xx/57xx XL Black,C13T965140,Tinte originalne,Epson,985c7335fdf9427304382b48096d7db9
156442,187,561602,283.932,0,0,"Xiaomi Amazfit Smartwatch AmazFit GTR 2, Thunder Black",W1952OV1Q,Smart satovi,Xiaomi,c4f4af84263d4b38f509595f8b5d69ca
156443,187,561602,223.162,0,0,"Xiaomi Amazfit Smartwatch AmazFit GTR 2e, Matcha Green",W2023OV3N,Smart satovi,Xiaomi,a3e8a16b7b7e980c36a44d5f28c0d091
156444,120,100000,1186.154,0,0,HP AiO 24-df1007ny (4A2L1EA),4A2L1EA,All in one računari,HP,fa5046ef4597b2b04679c1c0a27bc182
156445,187,561602,65.513,0,0,Amazfit Band 5 Activity Fitness Tracker - Orange,AMAZFITBAND5OR,Smart satovi,Xiaomi,251e85bdd4ceff8d22abdd5adf281833
156446,187,561602,65.513,0,0,Amazfit Band 5 Activity Fitness Tracker - Green,AMAZFITBAND5OG,Smart satovi,Xiaomi,1c954f35a56357abe3917001745b209a
156447,187,561602,104.444,0,0,Amazfit Bip U crni,AMAZFITBIPU-BL,Smart satovi,Xiaomi,3f5b214c36cffca20e854264f7f6f78d
156448,90,000079,1233.632,0,0,Imtec Pro Core i3 10100F + nVidia GeForce 1050 4GB DDR5,,IMTEC računari,IMTEC d.o.o. Sarajevo,18a56ace60e232d9a061b6b1bd58b703
156449,117,,0.0,0,0,Tobogan dječiji,,IMTEC POTROŠNI,,8293926cd1a68347b57bd9036f5f3fa4
156450,117,,0.0,0,0,Cekular ručni,,IMTEC POTROŠNI,,9d42f0ac6e807fb46e93f6355774673a
156451,117,,0.0,0,0,Hoblarica ručna,,IMTEC POTROŠNI,,bd7fc83afc82e3a600b3f10be806deb8
156452,90,000079,1043.675,0,0,Imtec PRO Intel Core i5 10400,00159,IMTEC računari,IMTEC d.o.o. Sarajevo,e7210354e211bb47a8d343f4e01c5e6b
156453,47,100051,9.402,1,0,MS hladnjak za kućište FREEZE R120 RGB,MSC30011,Hladnjaci i termalne paste,MS Industrial,600ed3692288b7cf05fe7059c3ede079
156454,22,100000,371.795,1,0,Printer HP Color Laser 150nw,4ZB95A,Laserski printeri,HP,226a6ee55b90f5bff9eb8b73c2135f70
156455,1,100005,103.504,0,0,Maintenance box for TM-C3500 (C33S020580),C33S020580,Toneri originalni,Epson,970b99dac3854f436b5932ab08d9efaf
156456,60,000001,749.274,0,0,CT-I3-10100/H510M/8GB/256GB/,I3-10100/8GB/256GB/,Brand računari,Comtrade Distribution  d.o.o. Sarajevo,a99396e834e8ec5c1a8bc344b5804cba
156457,60,000001,1309.573,0,0,CT-I5-10400F/8GB/N105/256GB/,I5-10400F/8GB/N105,Brand računari,Comtrade Distribution  d.o.o. Sarajevo,23cd3087d709680ea7b6dd1a1136e61c
156458,288,100000,436.838,0,0,HPE SWITCH ARUBA INSTANT ON 1830 24G 2SFP - JL812A,JL812A,Switchevi,HP,b62d0481fc597751e9f2e99921ef07ee
156459,69,561602,549.872,0,0,Router Xiaomi AX9000,DVB4304GL,Routeri,Xiaomi,d2395894070fcce5218c378d9ee10b15
156460,27,100002,1138.632,0,0,Canon skener DR-C225C II,3258C003AA,Skeneri,Canon,3ec26fbe0534be266f4f9c13abd73de0
156461,38,100005,5991.453,0,0,Epson projektor EB-L630U laser,V11HA26040,Video projektori,Epson,6bd515152e583ca4feef27abcd56b539
156462,194,200262,811.111,1,0,GoPro Max 360,CHDHZ-202-RX,Action video kamere,GoPro,22f9b83d68031ac70620d3c97d98b6a3
156463,3,100009,996.197,0,0,Laptop Lenovo IdeaPad 3 15ALC6 (82KU011PSC),82KU011PSC,Laptopi,Lenovo,c20011f989f1381992421df59683a7d0
156464,3,100008,682.821,0,0,Laptop Toshiba Dynabook Satellite Pro (C40-G-11I),A1PYS27E112D,Laptopi,Toshiba,840d5b9e310dd0bf98bbbc27f579c8a2
